4.38733406212	-61.1620955017	59.8764521370	83.9427490234
4.04630905799	-61.1779412401	59.5492519143	83.9229583740
4.23204116827	-61.1757180422	59.4374630211	83.1051254272
3.63082376179	-61.0	60.3495564678	87.7482528687
3.60524623576	-61.1321883209	59.9921560232	86.6561660767
3.91185933679	-61.1822474897	60.0548537954	85.9024734497
3.98442744372	-61.1710013661	60.3410274855	86.5594177246
3.72850675843	-61.1560915311	60.2492312432	87.1356964111
4.94296809671	-61.0	65.2395513528	88.8807449341
4.63242308464	-61.1854523229	65.3048383271	90.1716079712
4.85799182705	-61.1757348002	65.1261288158	89.3307266235
4.65067436163	-61.1832242988	65.0437419189	90.1810455322
-3.22761438083	-61.0	51.3304555930	67.5814437866
-3.79572923130	-61.0	51.6044972133	67.7706146240
-3.62509314623	-61.1686954075	51.2442462503	67.4936294556
-3.33679873395	-61.1838741657	51.4624834649	67.7669601440
-3.65920854673	-61.1679049992	51.5082645320	67.7549591064
-3.45250974235	-61.1688131311	51.6411757408	67.9324340820
-1.68032370459	-61.0	51.6561690825	68.1337585449
-1.48807071124	-61.1906901001	51.6740167649	68.2393951416
-1.28624660075	-61.1908474402	51.4792287861	68.0227355957
-1.49451332568	-61.1670911037	51.4219616709	67.9347915649
-1.32084048396	-61.1672265293	51.7234178031	68.3039016724
-2.83486559473	-61.0	52.3205482433	68.7872543335
-3.23350392795	-61.1827200674	52.1947737151	68.6138610840
-3.02619684746	-61.1766394575	52.3021793238	68.7882919312
-2.99107192413	-61.1455700020	52.0961620577	68.5306015015
-3.23628151682	-61.1688131311	51.9950089657	68.3705291748
-3.05274130872	-61.1838741657	51.3254626548	67.6663436890
-2.76017912902	-61.1783086567	51.1760218791	67.5475692749
-3.02641909271	-61.1785041381	51.1106830583	67.4483718872
-4.36531379248	-61.0	51.8991691888	67.9605255127
-4.16511173310	-61.1825084826	51.8755622971	68.0456390381
-3.94326597196	-61.1679049992	51.6452853422	67.8444519043
-4.18004521951	-61.1898981753	51.4890100650	67.6474761963
-3.95408261174	-61.1326965427	51.8922418116	68.0927734375
