10.1987435992	-32.8816457460	63.5655509070	98.8544082642
10.4781137198	-32.9911689550	63.1743965892	98.9186325073
10.7409195785	-33.1028628271	62.7754899033	98.9742584229
10.9894772127	-33.2177357923	62.3652293131	99.0214233398
11.2203821924	-33.3342255578	61.9491944363	99.0597076416
11.4376459340	-33.4544743891	61.5197343247	99.0896606445
11.6371767877	-33.5762658602	61.0847647850	99.1099395752
11.8191407643	-33.6994093346	60.6449666622	99.1211318970
11.9853622273	-33.8250618019	60.1962078505	99.1232604980
12.1346613390	-33.9523866703	59.7414761775	99.1158142090
12.2660193272	-34.0803053299	59.2846238217	99.0992126465
12.3799011573	-34.2089438615	58.8252004947	99.0733337402
12.4774222667	-34.3396616041	58.3583514140	99.0379257202
12.5579922613	-34.4722324071	57.8848842604	98.9930725098
12.6202742015	-34.6045009861	57.4124964784	98.9392242432
12.6647777915	-34.7372058029	56.9385507040	98.8763198853
12.6912470981	-34.8690962869	56.4675132609	98.8051452637
12.7	-41.0	56.0	98.5484466553
12.6908933363	-41.0	56.4808599857	98.6662139893
12.6635848965	-41.0	56.9610502427	98.7771148682
12.6179658658	-41.0	57.4411583572	98.8814315796
12.5537511100	-41.0	57.9218046381	98.9794387817
12.4704095139	-41.0	58.4039314791	99.0714416504
12.3693395722	-41.0	58.8791385077	99.1558532715
12.2514572166	-41.0	59.3454141852	99.2325668335
12.1158976064	-41.0	59.8072332725	99.3024444580
11.9610881142	-41.0	60.2687669326	99.3660659790
11.7890639037	-41.0	60.7231316172	99.4224014282
11.6017785461	-41.0	61.1661140683	99.4709243774
11.3967680883	-41.0	61.6038983878	99.5123138428
11.1745418014	-41.0	62.0348666538	99.5462875366
10.9380172070	-41.0	62.4536640430	99.5723876953
10.6838780895	-41.0	62.8662033882	99.5910186768
10.4148790875	-41.0	63.2677571225	99.6016998291
10.1271597674	-41.0	63.6635915240	99.6048736572
9.82862155345	-41.0	64.0428973858	99.6005706787
9.51603475128	-41.0	64.4104151272	99.5896148682
9.19076770991	-41.0	64.7646898920	99.5731430054
8.85169376567	-41.0	65.1070037597	99.5526046753
8.49973917941	-41.0	65.4363358292	99.5300674438
8.13575224354	-41.0	65.7518990680	99.5086441040
7.75975671250	-41.0	66.0536647926	99.4918746948
7.37047475061	-41.0	66.3424417789	99.4844818115
6.97066105296	-41.0	66.6160201811	99.4905166626
6.56108186296	-41.0	66.8739231553	99.5136413574
6.14374969475	-41.0	67.1150501433	99.5560302734
5.71288886759	-41.0	67.3425262083	99.6188659668
5.27902068288	-41.0	67.5508415550	99.6986999512
4.83216575793	-41.0	67.7447934885	99.7933120728
4.37873976626	-41.0	67.9212683075	99.8965988159
3.92422507196	-41.0	68.0785122256	100.003280640
3.46239592967	-41.0	68.2189121621	100.111526489
2.98858465922	-41.0	68.3433529373	100.220268250
2.51680721634	-41.0	68.4481195944	100.324722290
2.04345224585	-41.0	68.5345244393	100.423522949
1.56739238172	-41.0	68.6029076455	100.515487671
1.08908468842	-41.0	68.6532167666	100.599205017
0.609215116702	-41.0	68.6853796530	100.673591614
0.128471857238	-41.0	68.6993501795	100.737312317
-0.352455646319	-41.0	68.6951083106	100.789321899
-0.832877686093	-41.0	68.6726601296	100.829612732
-1.31210527910	-41.0	68.6320378299	100.860435486
-1.78945115534	-41.0	68.5732996688	100.882560730
-2.26423074342	-41.0	68.4965298840	100.896942139
-2.73652263166	-41.0	68.4016710119	100.904350281
-3.20983917619	-41.0	68.2876740054	100.906753540
-3.67919118341	-41.0	68.1553918997	100.903068542
-4.13679247616	-41.0	68.0073705702	100.892951965
-4.58896113498	-41.0	67.8419354711	100.876197815
-5.04298235951	-41.0	67.6558281096	100.852241516
-5.48197235556	-41.0	67.4559145900	100.821846008
-5.91445899284	-41.0	67.2387354637	100.784515381
-6.33966773884	-41.0	67.0044814944	100.740135193
-6.75178439961	-41.0	66.7565518370	100.689201355
-7.16044850539	-41.0	66.4889454762	100.630310059
-7.55361993298	-41.0	66.2094478748	100.564964294
-7.93748368446	-41.0	65.9139473853	100.492012024
-8.30758795290	-41.0	65.6059347491	100.412017822
-8.66648357187	-41.0	65.2834294578	100.324203491
-9.01176758800	-41.0	64.9486336912	100.228744507
-9.34468507906	-41.0	64.6003988729	100.124908447
-9.66414911524	-41.0	64.2397950143	100.012474060
-9.97052882134	-41.0	63.8662923301	99.8906555176
-10.2629143265	-41.0	63.4808147636	99.7590255737
